상세영업상태명,도로명전체주소,사업장명,관광숙박업상세명,X좌표(Bessel),Y좌표(Bessel),X좌표(WGS84),Y좌표(WGS84),X좌표(GRS80TM),Y좌표(GRS80TM),geometry
영업중,서울특별시 영등포구 당산로20길 5-1 (당산동1가),더 리베라,호스텔업,190820.780294749,446822.685784485,126.89694903791623,37.52359434365817,946712.8009214264,1947314.7559819703,POINT (946712.8009214264 1947314.7559819703)
영업중,"서울특별시 마포구 양화로 94, 보보호텔 (서교동)",보보호텔,관광호텔업,192702.357899428,450008.91757619,126.91820229494938,37.552318961662095,948610.5301081426,1950489.7764617687,POINT (948610.5301081426 1950489.7764617687)
영업중,"서울특별시 종로구 종로62길 17, 7층 (숭인동)",케이디호스텔 7,호스텔업,201649.840328936,452323.368074798,127.0194638990994,37.57319993722882,957566.7473229474,1952755.8729689675,POINT (957566.7473229474 1952755.8729689675)
영업중,"서울특별시 종로구 종로62길 17, 8층 (숭인동)",KD-ONE8,호스텔업,201649.840328936,452323.368074798,127.0194638990994,37.57319993722882,957566.7473229474,1952755.8729689675,POINT (957566.7473229474 1952755.8729689675)
영업중,"서울특별시 종로구 종로62길 17, 9층 (숭인동)",KD-ONE9,호스텔업,201649.840328936,452323.368074798,127.0194638990994,37.57319993722882,957566.7473229474,1952755.8729689675,POINT (957566.7473229474 1952755.8729689675)
영업중,서울특별시 강남구 논현로 734 (논현동),아난티 앳 강남,관광호텔업,202545.820550895,446151.727131374,127.02958547666731,37.5175919884708,958429.6604177228,1946581.9557441722,POINT (958429.6604177228 1946581.9557441722)
영업중,"서울특별시 영등포구 선유로24길 3-3, 가온 (양평동1가)",가온,호스텔업,190266.579204407,446769.272182126,126.89068039998507,37.52310737390051,946158.5318942897,1947264.2989088956,POINT (946158.5318942897 1947264.2989088956)
영업중,서울특별시 금천구 시흥대로123길 66 (독산동),팔팔호텔,관광호텔업,190668.161430053,441118.006804771,126.89529537403847,37.47219378733492,946530.0390033501,1941613.0995258358,POINT (946530.0390033501 1941613.0995258358)
영업중,"서울특별시 은평구 연서로26길 3-15, 호텔리젠 (대조동)",호텔리젠,호스텔업,192911.176350404,457290.916465449,126.92049436648443,37.61793030472986,948857.8959887271,1957767.8231191763,POINT (948857.8959887271 1957767.8231191763)
영업중,"서울특별시 중구 명동7가길 22, 3~11층 (을지로2가)",호텔베르,의료관광호텔업,198441.269874845,451365.561736866,126.98314522854773,37.564570149667425,954354.3760975354,1951815.4620780053,POINT (954354.3760975354 1951815.4620780053)
영업중,서울특별시 용산구 우사단로14길 11 (이태원동),누베르 서울호텔,관광호텔업,199602.998335774,448000.622353627,126.99629651041076,37.53425365730075,955497.8078972879,1948445.7019263492,POINT (955497.8078972879 1948445.7019263492)
영업중,"서울특별시 광진구 광나루로 354, 2층 (화양동)",호스텔 온기,호스텔업,206041.488817405,449522.62415745,127.0691542162369,37.54794752431032,961941.7801527601,1949932.9737674368,POINT (961941.7801527601 1949932.9737674368)
영업중,"서울특별시 중구 명동9길 21, 지상3층,4층 (명동1가)",호스텔아라,호스텔업,198564.1795109,451386.874682463,126.9845363527694,37.56476238520342,954477.349983652,1951836.1148827183,POINT (954477.349983652 1951836.1148827183)
영업중,"서울특별시 중구 퇴계로18길 33, 지하1층,지상4층 (남산동2가)",센트럴,호스텔업,198623.369754854,450781.146728928,126.98520749629189,37.55930493632496,954533.3052741323,1951230.3134795865,POINT (954533.3052741323 1951230.3134795865)
영업중,"서울특별시 중구 남대문로5길 23, 세창빌딩 2층 (북창동)",올스테이 호스텔,호스텔업,198068.131653285,451126.465954538,126.97892246847003,37.56241519039739,953980.1180976371,1951578.4394719868,POINT (953980.1180976371 1951578.4394719868)
영업중,"서울특별시 종로구 종로46길 1, 4, 5층 (창신동)",케이스테이,호스텔업,200899.709096426,452134.545425205,127.01097225175684,37.57149965382813,956815.9145736613,1952571.1037591908,POINT (956815.9145736613 1952571.1037591908)
영업중,"서울특별시 중구 명동10길 19-27, 디자이너스빌딩 (명동2가)",블루닷 포쉬텔,호스텔업,198678.774286832,451209.550729181,126.98583374609309,37.56316489552062,954590.9591057677,1951658.2537130236,POINT (954590.9591057677 1951658.2537130236)
영업중,서울특별시 중구 퇴계로18길 49 (남산동2가),다두하우스,호스텔업,198586.947483956,450721.931166203,126.98479539458324,37.55877135257539,954496.5835245971,1951171.3145070327,POINT (954496.5835245971 1951171.3145070327)
영업중,"서울특별시 종로구 종로 313-3, 3, 4층 (창신동)",오리지날 백패커스,호스텔업,201038.054251039,452238.219197074,127.0125384111138,37.57243360596295,956954.7542599911,1952674.0024812496,POINT (956954.7542599911 1952674.0024812496)
