,상세영업상태명,도로명전체주소,사업장명,문화체육업종명,좌표정보x(epsg5174),좌표정보y(epsg5174),지역구분명,지상층수,지하층수,객실수,주변환경명,건물용도명,시설면적,관광숙박업상세명
678,영업중,서울특별시 중구 퇴계로 19 (남대문로5가),호텔마누,관광숙박업,197711.630119852,450541.171402454,,10.0,3.0,80.0,,,4320.93,관광호텔업
679,영업중,서울특별시 중구 명동10길 51 (충무로2가),나인트리 바이 파르나스 서울 명동Ⅰ,관광숙박업,198695.658587016,451034.509517585,,0.0,0.0,144.0,,,6814.0,관광호텔업
680,영업중,서울특별시 중구 명동8가길 38 (충무로2가),더 그랜드호텔 명동,관광숙박업,198797.29864019,451041.893325607,중심상업지역,7.0,2.0,50.0,,호텔,2215.0,관광호텔업
681,영업중,서울특별시 중구 세종대로 58 (남대문로4가),프레이저플레이스남대문,관광숙박업,197847.754499522,451011.231861517,,3.0,16.0,252.0,,,17556.0,관광호텔업
682,영업중,서울특별시 중구 세종대로16길 22 (북창동),클라벤 호텔 명동 시티홀,관광숙박업,197996.303190059,451214.940443595,,11.0,3.0,129.0,,,5758.45,관광호텔업
683,영업중,"서울특별시 중구 퇴계로 145 (충무로2가, 세종호텔)",세종호텔,관광숙박업,198866.36491721,451021.050960516,,0.0,0.0,333.0,,,22928.0,관광호텔업
684,영업중,서울특별시 중구 퇴계로20길 2 (남산동2가),퍼시픽호텔,관광숙박업,198644.069040474,450827.86176286,,0.0,0.0,181.0,,,13520.0,관광호텔업
685,영업중,서울특별시 중구 소공로 119 (태평로2가),플라자호텔,관광숙박업,197979.021229862,451376.783371586,,0.0,0.0,313.0,,,37765.0,관광호텔업
686,영업중,서울특별시 중구 동호로 249 (장충동2가),호텔신라,관광숙박업,200463.625303538,450497.460903907,,0.0,0.0,464.0,,,82657.0,관광호텔업
687,영업중,"서울특별시 중구 을지로 30 (소공동, 롯데호텔)",호텔롯데,관광숙박업,198259.65357739,451392.198218657,,0.0,0.0,0.0,,,192711.81,관광호텔업
688,영업중,서울특별시 중구 명동길 61 (명동1가),로얄호텔서울,관광숙박업,198662.073220851,451337.206272624,,21.0,2.0,310.0,,,20164.0,관광호텔업
689,영업중,"서울특별시 용산구 청파로20길 95 (한강로3가, 서울드래곤시티)",(주)서부티엔디 노보텔 스위트 앰배서더 서울 용산,관광숙박업,196610.663839509,447742.348636253,일반상업지역,40.0,4.0,286.0,,숙박시설,185482.48,가족호텔업
690,영업중,서울특별시 은평구 진흥로 205 (불광동),벨라지오 관광호텔,관광숙박업,193927.400168406,456349.249578345,준주거지역,8.0,2.0,52.0,주택가주변,호텔,3820.83,관광호텔업
691,영업중,서울특별시 은평구 통일로 585-1 (응암동),호텔씨에스에비뉴,관광숙박업,194316.347775038,455199.649918255,일반주거지역,11.0,2.0,0.0,기타,숙박시설,2629.92,관광호텔업
692,영업중,서울특별시 중구 남대문로5길 17-5 (북창동),서울호텔신신,관광숙박업,198047.674063427,451117.674050616,일반상업지역,7.0,3.0,75.0,,호텔,3020.92,관광호텔업
693,영업중,서울특별시 중구 장충단로 198 (장충동1가),써미트호텔,관광숙박업,200538.850127418,451107.614340285,,9.0,3.0,190.0,,,9026.49,관광호텔업
694,영업중,서울특별시 중구 동호로 335 (오장동),스카이파크호텔 동대문1호점,관광숙박업,200113.999615549,451324.026100645,상업지역,19.0,2.0,254.0,학교정화(상대),호텔,8243.76,관광호텔업
695,영업중,서울특별시 중구 퇴계로 107 (충무로1가),데이즈 호텔 명동,관광숙박업,198484.096465671,450963.971753178,중심상업지역,11.0,2.0,64.0,기타,호텔,2932.36,관광호텔업
696,영업중,서울특별시 중구 창경궁로 20 (예관동),뉴 블랑 센트럴 명동,관광숙박업,199812.204706685,451319.127469002,일반상업지역,18.0,2.0,181.0,학교정화(상대),호텔,6076.97,관광호텔업
697,영업중,"서울특별시 중구 세종대로 135 (태평로1가, 코리아나호텔)",코리아나호텔,관광숙박업,197867.156641113,451779.880897566,,0.0,0.0,285.0,,,31896.0,관광호텔업
698,영업중,서울특별시 중구 장충단로 60 (장충동2가),반얀트리 클럽 앤 스파 서울,관광숙박업,200193.232424569,449809.744684888,,21.0,2.0,50.0,,,21393.0,가족호텔업
699,영업중,서울특별시 중구 을지로 164 (을지로4가),호텔 국도,관광숙박업,199603.040706779,451543.643423302,일반상업지역,21.0,4.0,295.0,기타,호텔,18305.0,관광호텔업
700,영업중,서울특별시 중구 남대문로 78 (명동1가),이비스 앰배서더 명동,관광숙박업,198433.903211956,451323.216289926,중심상업지역,0.0,0.0,280.0,기타,기타,14697.67,관광호텔업
701,영업중,"서울특별시 중구 통일로 78 (순화동,외 1필지)",디에스디엘(주) 프레이저 플레이스 센트럴 서울,관광숙박업,197268.885433824,451148.620978965,일반상업지역,23.0,5.0,258.0,기타,숙박시설,34332.13,가족호텔업
702,영업중,서울특별시 중구 동호로 346 (오장동),베이튼호텔,관광숙박업,200171.935816725,451444.246421136,일반상업지역,20.0,3.0,161.0,기타,숙박시설,5769.68,관광호텔업
703,영업중,서울특별시 중구 퇴계로 334 (광희동2가),맹그로브 동대문,관광숙박업,200701.142404743,451316.536804153,일반상업지역,16.0,3.0,177.0,기타,호텔,5967.01,관광호텔업
704,영업중,"서울특별시 서대문구 연희로 353, 스위스그랜드호텔 (홍은동)",스위스그랜드호텔서울,관광숙박업,194211.997213753,454098.970268002,,12.0,3.0,503.0,기타,,116496.85,관광호텔업
705,영업중,서울특별시 중구 을지로 16 (을지로1가),프레지던트호텔,관광숙박업,198113.370663648,451483.299976911,,0.0,0.0,303.0,,,37527.0,관광호텔업
706,영업중,서울특별시 중구 퇴계로 130 (남산동2가),서울프린스호텔,관광숙박업,198717.824491651,450932.964839778,,0.0,0.0,100.0,,,4297.0,관광호텔업
707,영업중,서울특별시 중구 세종대로22길 16 (태평로1가),뉴서울호텔,관광숙박업,198000.967176821,451745.025547093,,0.0,0.0,186.0,,,9429.0,관광호텔업
708,영업중,서울특별시 중구 소공로 106 (소공동),(주)조선호텔앤리조트,관광숙박업,198172.151119488,451350.969223428,,0.0,0.0,462.0,,,46501.0,관광호텔업
709,영업중,서울특별시 중구 퇴계로10길 23 (회현동1가),(주)서울렉스호텔,관광숙박업,198249.758791197,450711.482993526,,0.0,0.0,108.0,,,5201.0,관광호텔업
710,영업중,서울특별시 중구 마른내로 71 (인현동2가),호텔 PJ,관광숙박업,199550.506270874,451392.219693582,,0.0,0.0,272.0,,,27504.0,관광호텔업
711,영업중,서울특별시 양천구 가로공원로 167 (신월동),캠프 관광호텔,관광숙박업,185307.072104229,448328.26558548,일반주거지역,10.0,1.0,50.0,주택가주변,호텔,2931.0,
712,영업중,"서울특별시 서대문구 신촌역로 7, 신촌푸르지오시티 14,15,22층 (대현동)",신촌 EVER8 레지던스 호텔,관광숙박업,194855.910937446,450573.690449065,일반상업지역,22.0,7.0,47.0,,호텔,3229.53,가족호텔업
713,영업중,서울특별시 서대문구 충정로 76 (미근동),신라스테이서대문,관광숙박업,196994.923867704,451431.128739436,일반상업지역,25.0,4.0,319.0,기타,호텔,13529.18,관광호텔업
714,영업중,서울특별시 종로구 인사동길 20-9 (인사동),도미인 익스프레스 서울 인사동,관광숙박업,198797.815432789,452231.193562946,일반상업지역,13.0,3.0,127.0,기타,호텔,4543.43,관광호텔업
715,영업중,서울특별시 마포구 연희로 27 (동교동),클레오,관광숙박업,193449.985027039,451015.020894903,,7.0,1.0,24.0,,,600.69,호스텔업
716,영업중,서울특별시 마포구 양화로 188 (동교동),홀리데이 인 익스프레스 서울 홍대,관광숙박업,193285.549735897,450808.571641119,,710.0,0.0,294.0,,,13610.51,관광호텔업
717,영업중,서울특별시 강남구 도산대로 216 (논현동),에이든 청담호텔,관광숙박업,202624.921452758,446421.036809928,,0.0,0.0,0.0,,,0.0,관광호텔업
718,영업중,서울특별시 동대문구 천호대로 291-1 (답십리동),SM부티크호텔,관광숙박업,204662.341213164,451605.260722901,,0.0,0.0,34.0,,,1617.56,관광호텔업
719,영업중,서울특별시 은평구 진흥로 169 (대조동),시안호텔,관광숙박업,193616.443648211,456275.831801835,일반상업지역,10.0,1.0,0.0,,숙박시설,2331.44,관광호텔업
720,영업중,"서울특별시 서초구 청계산로9길 1-7, 오라카이 청계산호텔 (신원동)",오라카이 청계산 호텔,관광숙박업,204773.965728195,438573.091945475,준주거지역,5.0,3.0,193.0,,,4000.0,관광호텔업
721,영업중,서울특별시 강남구 봉은사로 428 (삼성동),호텔 크레센도 서울,관광숙박업,204077.378499389,445400.198580187,일반주거지역,4.0,13.0,106.0,,호텔,4997.78,관광호텔업
722,영업중,서울특별시 금천구 벚꽃로 204 (가산동),바모스,관광숙박업,189919.971505268,441209.131322921,준공업지역,10.0,1.0,93.0,기타,호텔,349.45,호스텔업
723,영업중,서울특별시 중구 퇴계로 325 (광희동2가),토요코인 서울 동대문 Ⅱ,관광숙박업,200625.524648469,451359.906142005,일반상업지역,20.0,1.0,207.0,기타,숙박시설,4699.22,관광호텔업
724,영업중,서울특별시 영등포구 당산로20길 5-1 (당산동1가),더 리베라,관광숙박업,190820.780294749,446822.685784485,준공업지역,10.0,1.0,49.0,학교정화(상대),숙박시설,1252.4,호스텔업
725,영업중,"서울특별시 마포구 양화로 94, 보보호텔 (서교동)",보보호텔,관광숙박업,192702.357899428,450008.91757619,준주거지역,5.0,1.0,55.0,학교정화(상대),호텔,2625.0,관광호텔업
726,영업중,"서울특별시 종로구 종로62길 17, 7층 (숭인동)",케이디호스텔 7,관광숙박업,201649.840328936,452323.368074798,일반상업지역,1.0,0.0,9.0,학교정화(상대),숙박시설,259.27,호스텔업
727,영업중,"서울특별시 종로구 종로62길 17, 8층 (숭인동)",KD-ONE8,관광숙박업,201649.840328936,452323.368074798,일반상업지역,1.0,0.0,9.0,학교정화(상대),숙박시설,259.27,호스텔업
728,영업중,"서울특별시 종로구 종로62길 17, 9층 (숭인동)",KD-ONE9,관광숙박업,201649.840328936,452323.368074798,일반상업지역,1.0,0.0,9.0,학교정화(상대),숙박시설,259.27,호스텔업
729,영업중,서울특별시 강남구 논현로 734 (논현동),아난티 앳 강남,관광숙박업,202545.820550895,446151.727131374,일반주거지역,11.0,5.0,112.0,주택가주변,숙박시설,16770.2,관광호텔업
730,영업중,"서울특별시 영등포구 선유로24길 3-3, 가온 (양평동1가)",가온,관광숙박업,190266.579204407,446769.272182126,준공업지역,9.0,1.0,38.0,주택가주변,숙박시설,829.2,호스텔업
731,영업중,서울특별시 금천구 시흥대로123길 66 (독산동),팔팔호텔,관광숙박업,190668.161430053,441118.006804771,준공업지역,10.0,2.0,100.0,,,4639.96,관광호텔업
732,영업중,"서울특별시 은평구 연서로26길 3-15, 호텔리젠 (대조동)",호텔리젠,관광숙박업,192911.176350404,457290.916465449,일반상업지역,9.0,1.0,0.0,,숙박시설,456.67,호스텔업
733,영업중,"서울특별시 중구 명동7가길 22, 3~11층 (을지로2가)",호텔베르,관광숙박업,198441.269874845,451365.561736866,,11.0,1.0,40.0,,숙박시설,1551.69,의료관광호텔업
734,영업중,서울특별시 용산구 우사단로14길 11 (이태원동),누베르 서울호텔,관광숙박업,199602.998335774,448000.622353627,상업지역,7.0,2.0,71.0,학교정화(상대),,2796.53,관광호텔업
735,영업중,"서울특별시 광진구 광나루로 354, 2층 (화양동)",호스텔 온기,관광숙박업,206041.488817405,449522.62415745,일반상업지역,0.0,0.0,13.0,,,247.31,호스텔업
736,영업중,"서울특별시 중구 명동9길 21, 지상3층,4층 (명동1가)",호스텔아라,관광숙박업,198564.1795109,451386.874682463,일반상업지역,0.0,0.0,20.0,,,441.54,호스텔업
737,영업중,"서울특별시 중구 퇴계로18길 33, 지하1층,지상4층 (남산동2가)",센트럴,관광숙박업,198623.369754854,450781.146728928,일반주거지역,4.0,1.0,10.0,,,255.46,호스텔업
738,영업중,"서울특별시 중구 남대문로5길 23, 세창빌딩 2층 (북창동)",올스테이 호스텔,관광숙박업,198068.131653285,451126.465954538,상업지역,2.0,0.0,11.0,,숙박시설,175.21,호스텔업
739,영업중,"서울특별시 종로구 종로46길 1, 4, 5층 (창신동)",케이스테이,관광숙박업,200899.709096426,452134.545425205,일반상업지역,0.0,0.0,27.0,기타,숙박시설,498.24,호스텔업
740,영업중,"서울특별시 중구 명동10길 19-27, 디자이너스빌딩 (명동2가)",블루닷 포쉬텔,관광숙박업,198678.774286832,451209.550729181,중심상업지역,0.0,0.0,51.0,,,1554.41,호스텔업
741,영업중,서울특별시 중구 퇴계로18길 49 (남산동2가),다두하우스,관광숙박업,198586.947483956,450721.931166203,일반주거지역,0.0,0.0,8.0,,,274.68,호스텔업
742,영업중,"서울특별시 종로구 종로 313-3, 3, 4층 (창신동)",오리지날 백패커스,관광숙박업,201038.054251039,452238.219197074,일반상업지역,0.0,0.0,10.0,기타,숙박시설,276.42,호스텔업
743,등록취소,"서울특별시 중구 칠패로 27  (순화동,외 1필지 C동)",라마다호텔앤스위트 서울센트럴,관광숙박업,197462.198757043,450878.211786274,일반상업지역,25.0,3.0,0.0,기타,숙박시설,25524.92,
744,직권말소,서울특별시 강서구 남부순환로 188 (외발산동),붐 관광호텔,관광숙박업,183993.393147385,449605.865701793,,0.0,0.0,0.0,,,0.0,
745,직권말소,서울특별시 동대문구 장한로24길 8 (장안동),호텔나인(NINE),관광숙박업,206231.420255296,452041.476809255,,10.0,2.0,53.0,,숙박시설,3211.55,관광호텔업
746,직권말소,"서울특별시 영등포구 국회대로76길 16  (여의도동,1층)",맨하탄,관광숙박업,193019.645823279,447560.162310375,,0.0,0.0,0.0,,,0.0,
747,직권말소,서울특별시 영등포구 버드나루로 23  (영등포동2가),라스베가스,관광숙박업,192165.93453037,446508.000792709,,0.0,0.0,0.0,,,0.0,
748,직권말소,서울특별시 영등포구 국회대로76길 16  (여의도동),"스카이라운지,나이트",관광숙박업,193019.645823279,447560.162310375,,0.0,0.0,0.0,,,0.0,
749,직권말소,서울특별시 영등포구 국회대로76길 16  (여의도동),맨하탄단란주점,관광숙박업,193019.645823279,447560.162310375,,0.0,0.0,0.0,,,0.0,
750,직권말소,서울특별시 영등포구 은행로 62  (여의도동),여의도관광호텔나이트,관광숙박업,193321.88651945,447552.076521358,,0.0,0.0,0.0,,,0.0,
751,직권말소,서울특별시 영등포구 은행로 62  (여의도동),여의도관광호텔,관광숙박업,193321.88651945,447552.076521358,,0.0,0.0,0.0,,,0.0,
752,직권말소,서울특별시 영등포구 버드나루로 23  (영등포동2가),온정개발,관광숙박업,192165.93453037,446508.000792709,,0.0,0.0,0.0,,,0.0,
753,직권말소,서울특별시 영등포구 국회대로76길 16  (여의도동),호텔 맨하탄,관광숙박업,193019.645823279,447560.162310375,,0.0,0.0,0.0,,,0.0,
754,직권말소,서울특별시 영등포구 은행로 62  (여의도동),여의도관광호텔바,관광숙박업,193321.88651945,447552.076521358,,0.0,0.0,0.0,,,0.0,
755,직권말소,서울특별시 용산구 한강대로 253 (갈월동),가야라트리호텔,관광숙박업,197492.793337805,448731.316989981,일반상업지역,6.0,1.0,51.0,,호텔,2716.52,관광호텔업
756,직권말소,서울특별시 영등포구 국회대로76길 16  (여의도동),맨하탄호텔,관광숙박업,193019.645823279,447560.162310375,,0.0,0.0,0.0,,,0.0,
757,직권말소,서울특별시 영등포구 버드나루로 23  (영등포동2가),라스베가스관광호텔,관광숙박업,192165.93453037,446508.000792709,,0.0,0.0,0.0,,,0.0,
758,직권말소,서울특별시 영등포구 은행로 62  (여의도동),여의도관광호텔,관광숙박업,193321.88651945,447552.076521358,,0.0,0.0,0.0,,,0.0,
759,직권말소,서울특별시 영등포구 국회대로76길 16  (여의도동),맨하탄호텔터키베스,관광숙박업,193019.645823279,447560.162310375,,0.0,0.0,0.0,,,0.0,
760,직권말소,서울특별시 영등포구 은행로 62  (여의도동),여의도관광(칵테일바),관광숙박업,193321.88651945,447552.076521358,,0.0,0.0,0.0,,,0.0,
761,직권말소,서울특별시 영등포구 은행로 62  (여의도동),여의도관광호텔,관광숙박업,193321.88651945,447552.076521358,,0.0,0.0,0.0,,,0.0,
