,기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균
32870,20204,A,골목상권,3110130,답십리역 6번,HH,정체,95,57,93,49
32871,20204,A,골목상권,3110129,성원어린이공원,LH,상권확장,74,52,93,49
32872,20204,A,골목상권,3110128,성원중학교,HL,상권축소,113,49,93,49
32873,20204,A,골목상권,3110127,성수1가1동주민센터,LH,상권확장,62,52,93,49
32874,20204,A,골목상권,3110126,서울숲역 1번,LH,상권확장,67,55,93,49
32875,20204,A,골목상권,3110125,사근동살곶이상점가,LH,상권확장,93,55,93,49
32876,20204,A,골목상권,3110124,뚝섬역교차로,LH,상권확장,71,55,93,49
32877,20204,A,골목상권,3110123,마장역 3번,HH,정체,121,52,93,49
32878,20204,A,골목상권,3110122,마장역 2번,LH,상권확장,93,53,93,49
32879,20204,A,골목상권,3110121,한양대역 4번,LH,상권확장,71,56,93,49
32880,20204,A,골목상권,3110120,서울숲카페거리,LL,다이나믹,32,27,93,49
32881,20204,A,골목상권,3110119,마장지하차도,HH,정체,99,55,93,49
32882,20204,A,골목상권,3110118,왕십리역 9번,HL,상권축소,106,48,93,49
32883,20204,A,골목상권,3110117,성동구보건소,HL,상권축소,123,48,93,49
32884,20204,A,골목상권,3110116,청계천박물관,LH,상권확장,83,52,93,49
32885,20204,A,골목상권,3110115,상왕십리역 3번,HH,정체,109,53,93,49
32886,20204,A,골목상권,3110114,왕십리파출소,HH,정체,109,56,93,49
32887,20204,A,골목상권,3110113,응봉산,HL,상권축소,107,41,93,49
32888,20204,A,골목상권,3110112,행당역 2번,HH,정체,106,51,93,49
32889,20204,A,골목상권,3110111,대현산장미원,LH,상권확장,73,80,93,49
32890,20204,A,골목상권,3110110,상왕십리역 6번,LH,상권확장,88,54,93,49
32891,20204,A,골목상권,3110109,금호삼성래미안아파트,HL,상권축소,97,46,93,49
32892,20204,A,골목상권,3110108,성동구립금호도서관,LH,상권확장,92,52,93,49
32893,20204,A,골목상권,3110107,금호사거리,HH,정체,128,69,93,49
32894,20204,A,골목상권,3110106,금북초등학교,LH,상권확장,86,59,93,49
32895,20204,A,골목상권,3110105,금동어린이공원,HL,상권축소,107,47,93,49
32896,20204,A,골목상권,3110104,신금호역 4번,HH,정체,102,53,93,49
32897,20204,A,골목상권,3110103,옥수터널,LL,다이나믹,68,42,93,49
32898,20204,A,골목상권,3110102,옥수역 6번,LL,다이나믹,76,47,93,49
32899,20204,A,골목상권,3110101,옥정중학교,LL,다이나믹,92,40,93,49
32900,20204,A,골목상권,3110100,옥수동우편취급국,HL,상권축소,102,44,93,49
32901,20204,A,골목상권,3110099,유엔빌리지길,LH,상권확장,87,52,93,49
32902,20204,A,골목상권,3110098,서울독일학교,LL,다이나믹,63,35,93,49
32903,20204,A,골목상권,3110097,한남초등학교,LL,다이나믹,49,35,93,49
32904,20204,A,골목상권,3110096,한남힐사이드아파트,LL,다이나믹,87,44,93,49
32905,20204,A,골목상권,3110095,한강진역 3번,LL,다이나믹,50,43,93,49
32906,20204,A,골목상권,3110094,오산중학교,HH,정체,120,67,93,49
32907,20204,A,골목상권,3110093,우사단길,LL,다이나믹,87,45,93,49
32908,20204,A,골목상권,3110092,NH농협은행 보광동지점,HL,상권축소,119,43,93,49
32909,20204,A,골목상권,3110091,리움미술관,LH,상권확장,58,49,93,49
32910,20204,A,골목상권,3110090,한국폴리텍대학서울정수캠퍼스,LL,다이나믹,77,40,93,49
32911,20204,A,골목상권,3110089,서빙고동주민센터,HH,정체,104,72,93,49
32912,20204,A,골목상권,3110088,오산고등학교,LL,다이나믹,89,47,93,49
32913,20204,A,골목상권,3110087,이태원엔틱가구거리,HH,정체,105,51,93,49
32914,20204,A,골목상권,3110086,이태원역 북측,LH,상권확장,69,58,93,49
32915,20204,A,골목상권,3110085,경리단길남측,LL,다이나믹,79,42,93,49
32916,20204,A,골목상권,3110084,경리단길북측,LL,다이나믹,81,45,93,49
32917,20204,A,골목상권,3110083,서빙고역 1번,LH,상권확장,85,59,93,49
32918,20204,A,골목상권,3110082,용산구청,LH,상권확장,69,49,93,49
32919,20204,A,골목상권,3110081,해방촌 남동측,LL,다이나믹,83,44,93,49
32920,20204,A,골목상권,3110080,해방촌예술마을,HL,상권축소,96,45,93,49
32921,20204,A,골목상권,3110079,후암동주민센터,LH,상권확장,90,52,93,49
32922,20204,A,골목상권,3110078,이촌동점보아파트,HH,정체,121,68,93,49
32923,20204,A,골목상권,3110077,삼광초등학교,LH,상권확장,85,55,93,49
32924,20204,A,골목상권,3110076,삼각지역 14번,HL,상권축소,110,44,93,49
32925,20204,A,골목상권,3110075,숙대입구역 1번,HL,상권축소,105,48,93,49
32926,20204,A,골목상권,3110074,서울역 12번,HH,정체,100,59,93,49
32927,20204,A,골목상권,3110073,삼각지역 3번,HL,상권축소,96,49,93,49
32928,20204,A,골목상권,3110072,열정도,LL,다이나믹,83,46,93,49
32929,20204,A,골목상권,3110071,한강미주맨션아파트,HH,정체,129,56,93,49
32930,20204,A,골목상권,3110070,용산세무서,HH,정체,186,69,93,49
32931,20204,A,골목상권,3110069,숙대입구,LL,다이나믹,86,46,93,49
32932,20204,A,골목상권,3110068,남영역 1번,HH,정체,100,61,93,49
32933,20204,A,골목상권,3110067,배문고등학교,HH,정체,117,50,93,49
32934,20204,A,골목상권,3110066,서울역 15번,HH,정체,94,55,93,49
32935,20204,A,골목상권,3110065,남정초등학교,HL,상권축소,136,49,93,49
32936,20204,A,골목상권,3110064,효창공원앞역 2번,LH,상권확장,92,58,93,49
32937,20204,A,골목상권,3110063,효창공원앞역 5번,HH,정체,119,55,93,49
32938,20204,A,골목상권,3110062,한강로동땡땡거리(은행나무길),HH,정체,108,62,93,49
32939,20204,A,골목상권,3110061,효창동주민센터,HH,정체,109,57,93,49
32940,20204,A,골목상권,3110060,효창공원앞역 6번,HH,정체,96,52,93,49
32941,20204,A,골목상권,3110059,새남터성지,HH,정체,118,69,93,49
32942,20204,A,골목상권,3110058,성심여자고등학교,HH,정체,119,53,93,49
32943,20204,A,골목상권,3110057,황학코아루아파트,LH,상권확장,89,55,93,49
32944,20204,A,골목상권,3110056,신당역 3번,LL,다이나믹,87,45,93,49
32945,20204,A,골목상권,3110055,황학동벼룩시장,HH,정체,159,66,93,49
32946,20204,A,골목상권,3110054,청구역 3번,LL,다이나믹,78,47,93,49
32947,20204,A,골목상권,3110053,청구역 1번,HL,상권축소,106,48,93,49
32948,20204,A,골목상권,3110052,장충초등학교,HH,정체,126,54,93,49
32949,20204,A,골목상권,3110051,한양공고앞 교차로,LH,상권확장,78,52,93,49
32950,20204,A,골목상권,3110050,약수역 7번,HH,정체,114,50,93,49
32951,20204,A,골목상권,3110049,장충단 고개,LH,상권확장,82,49,93,49
32952,20204,A,골목상권,3110048,장충동주민센터,HH,정체,101,59,93,49
32953,20204,A,골목상권,3110047,다산성곽길,LL,다이나믹,57,40,93,49
32954,20204,A,골목상권,3110046,버티고개,LL,다이나믹,91,39,93,49
32955,20204,A,골목상권,3110045,동대문역사문화공원역 5번,HH,정체,111,54,93,49
32956,20204,A,골목상권,3110044,관성묘,HH,정체,142,54,93,49
32957,20204,A,골목상권,3110043,충무초등학교,HH,정체,116,54,93,49
32958,20204,A,골목상권,3110042,남산골공원옆,HH,정체,95,54,93,49
32959,20204,A,골목상권,3110041,남산케이블카,LH,상권확장,86,49,93,49
32960,20204,A,골목상권,3110040,중구회현체육센터(정화예술대남산캠퍼스),HH,정체,120,62,93,49
32961,20204,A,골목상권,3110039,회현역 1번,HH,정체,110,60,93,49
32962,20204,A,골목상권,3110038,경향신문사,HH,정체,110,59,93,49
32963,20204,A,골목상권,3110037,신설동역 12번,HL,상권축소,124,48,93,49
32964,20204,A,골목상권,3110036,동묘앞역 3번,HL,상권축소,99,33,93,49
32965,20204,A,골목상권,3110035,동묘앞역 2번,HH,정체,107,50,93,49
32966,20204,A,골목상권,3110034,창신1동주민센터,HH,정체,124,64,93,49
32967,20204,A,골목상권,3110033,창신역 4번,HH,정체,124,55,93,49
32968,20204,A,골목상권,3110032,수족관거리,HH,정체,125,51,93,49
32969,20204,A,골목상권,3110031,창신역 1번,HH,정체,116,52,93,49
32970,20204,A,골목상권,3110030,동대문역 3번,HH,정체,132,58,93,49
32971,20204,A,골목상권,3110029,동대문역 1번,HH,정체,110,54,93,49
32972,20204,A,골목상권,3110028,이화달팽이길,HL,상권축소,109,47,93,49
32973,20204,A,골목상권,3110027,혜화역 1번,LH,상권확장,83,52,93,49
32974,20204,A,골목상권,3110026,종로5가역 4번,HH,정체,154,60,93,49
32975,20204,A,골목상권,3110025,충신시장옆,HH,정체,106,53,93,49
32976,20204,A,골목상권,3110024,혜회동주민센터,LH,상권확장,93,60,93,49
32977,20204,A,골목상권,3110023,서울대병원,HH,정체,102,56,93,49
32978,20204,A,골목상권,3110022,경신고등학교,HH,정체,110,57,93,49
32979,20204,A,골목상권,3110021,성균관대학교,HL,상권축소,106,45,93,49
32980,20204,A,골목상권,3110020,서울국제고등학교,HL,상권축소,120,47,93,49
32981,20204,A,골목상권,3110019,창덕궁,HH,정체,109,54,93,49
32982,20204,A,골목상권,3110018,중앙고등학교,HL,상권축소,103,48,93,49
32983,20204,A,골목상권,3110017,정독도서관,LL,다이나믹,62,48,93,49
32984,20204,A,골목상권,3110016,평창동동측,HH,정체,103,62,93,49
32985,20204,A,골목상권,3110015,청와대사랑채,HL,상권축소,138,44,93,49
32986,20204,A,골목상권,3110014,경복고등학교,LH,상권확장,92,54,93,49
32987,20204,A,골목상권,3110013,체부동홍종문가옥,LL,다이나믹,58,47,93,49
32988,20204,A,골목상권,3110012,성곡미술관,LH,상권확장,91,51,93,49
32989,20204,A,골목상권,3110011,청운초등학교,HH,정체,101,61,93,49
32990,20204,A,골목상권,3110010,평창동서측,HH,정체,111,53,93,49
32991,20204,A,골목상권,3110009,자하문터널,LH,상권확장,71,50,93,49
32992,20204,A,골목상권,3110008,배화여자대학교(박노수미술관),LL,다이나믹,71,47,93,49
32993,20204,A,골목상권,3110007,사직공원(한국사회과학도서관),LH,상권확장,55,60,93,49
32994,20204,A,골목상권,3110006,부암동주민센터,HH,정체,95,55,93,49
32995,20204,A,골목상권,3110005,세검정,HH,정체,130,54,93,49
32996,20204,A,골목상권,3110004,대신고등학교,HH,정체,129,68,93,49
32997,20204,A,골목상권,3110003,세검정초등학교,HH,정체,104,51,93,49
32998,20204,A,골목상권,3110002,독립문역 1번,HH,정체,104,56,93,49
32999,20204,A,골목상권,3110001,이북5도청사,LH,상권확장,86,58,93,49
33000,20203,U,관광특구,3001496,강남 마이스 관광특구,LH,상권확장,88,62,93,49
33001,20203,U,관광특구,3001495,잠실 관광특구,LH,상권확장,74,49,93,49
33002,20203,U,관광특구,3001494,종로?청계 관광특구,HH,정체,145,67,93,49
33003,20203,U,관광특구,3001493,동대문패션타운 관광특구,LH,상권확장,86,57,93,49
33004,20203,U,관광특구,3001492,명동 남대문 북창동 다동 무교동 관광특구,HH,정체,120,60,93,49
33005,20203,U,관광특구,3001491,이태원 관광특구,LH,상권확장,86,55,93,49
33006,20203,R,전통시장,3130327,"평화시장(남평화시장, 제일평화시장, 신평화패션타운)",LH,상권확장,86,65,93,49
33007,20203,R,전통시장,3130326,고덕 골목형상점가,HH,정체,101,59,93,49
33008,20203,R,전통시장,3130325,명일전통시장,LH,상권확장,91,55,93,49
33009,20203,R,전통시장,3130324,길동복조리시장,LL,다이나믹,90,42,93,49
33010,20203,R,전통시장,3130323,둔촌역전통시장,HL,상권축소,102,42,93,49
33011,20203,R,전통시장,3130322,고분다리전통시장,HL,상권축소,95,39,93,49
33012,20203,R,전통시장,3130321,장신구 특화거리 상점가,LL,다이나믹,89,47,93,49
33013,20203,R,전통시장,3130320,암사종합시장,HH,정체,97,51,93,49
33014,20203,R,전통시장,3130319,성내전통시장,HL,상권축소,107,36,93,49
33015,20203,R,전통시장,3130318,로데오거리상점가,LH,상권확장,91,49,93,49
33016,20203,R,전통시장,3130317,마천중앙시장,HH,정체,105,49,93,49
33017,20203,R,전통시장,3130316,마천시장,HH,정체,108,51,93,49
33018,20203,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),HH,정체,99,53,93,49
33019,20203,R,전통시장,3130314,풍납시장,HL,상권축소,116,47,93,49
33020,20203,R,전통시장,3130313,방이시장,LH,상권확장,90,49,93,49
33021,20203,R,전통시장,3130312,석촌시장,LL,다이나믹,91,46,93,49
33022,20203,R,전통시장,3130311,새마을시장,LH,상권확장,85,50,93,49
33023,20203,R,전통시장,3130310,강남개포시장,HH,정체,102,49,93,49
33024,20203,R,전통시장,3130309,은마종합상점가,HH,정체,272,60,93,49
33025,20203,R,전통시장,3130308,청담삼익시장,LH,상권확장,91,66,93,49
33026,20203,R,전통시장,3130307,도곡시장,HH,정체,127,55,93,49
33027,20203,R,전통시장,3130306,강남언주로,LL,다이나믹,70,39,93,49
33028,20203,R,전통시장,3130305,논현종합시장,LL,다이나믹,89,45,93,49
33029,20203,R,전통시장,3130304,신사상가,HH,정체,182,82,93,49
33030,20203,R,전통시장,3130303,영동전통시장,LL,다이나믹,89,46,93,49
33031,20203,R,전통시장,3130302,강남시장(강남구 강남시장),HL,상권축소,104,42,93,49
33032,20203,R,전통시장,3130301,양재시장,HL,상권축소,112,46,93,49
33033,20203,R,전통시장,3130296,남부종합시장,HL,상권축소,127,44,93,49
33034,20203,R,전통시장,3130295,인헌시장(원당종합시장),HH,정체,93,51,93,49
33035,20203,R,전통시장,3130294,관악중부시장,HH,정체,118,56,93,49
33036,20203,R,전통시장,3130293,봉천중앙시장,HL,상권축소,116,47,93,49
33037,20203,R,전통시장,3130292,봉천현대시장,HH,정체,123,50,93,49
33038,20203,R,전통시장,3130291,봉천제일종합시장,LH,상권확장,80,61,93,49
33039,20203,R,전통시장,3130290,영림시장,LL,다이나믹,86,44,93,49
33040,20203,R,전통시장,3130289,봉일시장,HH,정체,130,55,93,49
33041,20203,R,전통시장,3130288,신림현대종합상가,HL,상권축소,99,41,93,49
33042,20203,R,전통시장,3130287,삼성동 시장(삼성동시장),HH,정체,130,55,93,49
33043,20203,R,전통시장,3130286,신신림시장(삼성동시장),HL,상권축소,122,47,93,49
33044,20203,R,전통시장,3130285,서원동상점가,LH,상권확장,85,55,93,49
33045,20203,R,전통시장,3130284,관악종합시장(신원시장),HL,상권축소,132,43,93,49
33046,20203,R,전통시장,3130283,신원시장,HL,상권축소,106,44,93,49
33047,20203,R,전통시장,3130282,난곡 골목형상점가,HL,상권축소,110,47,93,49
33048,20203,R,전통시장,3130281,우림시장,HH,정체,97,69,93,49
33049,20203,R,전통시장,3130280,신림종합시장,LL,다이나믹,88,30,93,49
33050,20203,R,전통시장,3130279,관악신사시장,HL,상권축소,105,47,93,49
33051,20203,R,전통시장,3130278,미성동 도깨비시장 골목형상점가,LH,상권확장,82,55,93,49
33052,20203,R,전통시장,3130277,조원동 펭귄시장(신림중앙시장),HL,상권축소,105,40,93,49
33053,20203,R,전통시장,3130276,신림중앙시장(조원동 펭귄시장),HL,상권축소,95,45,93,49
33054,20203,R,전통시장,3130275,강남골목시장,LL,다이나믹,83,47,93,49
33055,20203,R,전통시장,3130274,사당1동먹자골목상점가(사당1동먹자골목),LH,상권확장,80,51,93,49
33056,20203,R,전통시장,3130273,남성사계시장(남성시장),HH,정체,101,51,93,49
33057,20203,R,전통시장,3130272,사당시장,HL,상권축소,114,49,93,49
33058,20203,R,전통시장,3130271,남성역골목시장,HL,상권축소,101,46,93,49
33059,20203,R,전통시장,3130270,흑석시장,HH,정체,112,53,93,49
33060,20203,R,전통시장,3130269,강남시장(동작구 강남시장),LL,다이나믹,71,39,93,49
33061,20203,R,전통시장,3130268,상도전통시장,LL,다이나믹,91,48,93,49
33062,20203,R,전통시장,3130267,본동인정시장(기능상실),HH,정체,130,56,93,49
33063,20203,R,전통시장,3130266,만양로상점가,LH,상권확장,85,53,93,49
33064,20203,R,전통시장,3130265,노량진중앙시장,LH,상권확장,80,50,93,49
33065,20203,R,전통시장,3130264,상도약수골목형상점가,HL,상권축소,100,47,93,49
33066,20203,R,전통시장,3130263,신노량진시장(기능상실),HL,상권축소,168,49,93,49
33067,20203,R,전통시장,3130262,상도도깨비 골목형상점가,HH,정체,144,51,93,49
33068,20203,R,전통시장,3130261,성대전통시장(성대시장),HL,상권축소,109,48,93,49
33069,20203,R,전통시장,3130260,신대방1동골목상권,HL,상권축소,107,45,93,49
33070,20203,R,전통시장,3130259,대신시장,HH,정체,173,63,93,49
33071,20203,R,전통시장,3130258,영진시장A동,LH,상권확장,79,53,93,49
33072,20203,R,전통시장,3130257,영등포시장기계공구상가,HH,정체,180,58,93,49
33073,20203,R,전통시장,3130256,신동시장,HH,정체,130,60,93,49
33074,20203,R,전통시장,3130255,영등포전통시장,HH,정체,171,64,93,49
33075,20203,R,전통시장,3130254,남서울상가,HH,정체,235,106,93,49
33076,20203,R,전통시장,3130253,영신상가(제일상가),HH,정체,171,73,93,49
33077,20203,R,전통시장,3130250,삼구시장(로타리상가),HH,정체,151,51,93,49
33078,20203,R,전통시장,3130249,동남상가,HH,정체,196,57,93,49
33079,20203,R,전통시장,3130248,영등포역지하도상점가,LH,상권확장,77,66,93,49
33080,20203,R,전통시장,3130247,우리시장,HH,정체,99,52,93,49
33081,20203,R,전통시장,3130246,영등포청과시장(조광시장),HH,정체,125,53,93,49
33082,20203,R,전통시장,3130245,영일시장,HH,정체,135,57,93,49
33083,20203,R,전통시장,3130244,대림중앙시장,LL,다이나믹,82,45,93,49
33084,20203,R,전통시장,3130243,도림시장,LH,상권확장,86,61,93,49
33085,20203,R,전통시장,3130242,대림중앙 골목형상점가,LL,다이나믹,58,42,93,49
33086,20203,R,전통시장,3130241,선유도역 골목형상점가,LL,다이나믹,89,47,93,49
33087,20203,R,전통시장,3130240,영등포유통상가,HH,정체,132,51,93,49
33088,20203,R,전통시장,3130239,양남시장,HL,상권축소,208,46,93,49
33089,20203,R,전통시장,3130238,은행나무시장,HH,정체,100,53,93,49
33090,20203,R,전통시장,3130237,박미시장(기능상실),LH,상권확장,57,70,93,49
33091,20203,R,전통시장,3130236,비단길현대시장(현대시장),HH,정체,103,52,93,49
33092,20203,R,전통시장,3130235,대명여울빛거리시장(대명시장),HH,정체,117,56,93,49
33093,20203,R,전통시장,3130234,푸른터시장(기능상실),LL,다이나믹,57,36,93,49
33094,20203,R,전통시장,3130233,남문시장,HL,상권축소,109,39,93,49
33095,20203,R,전통시장,3130232,독산동 맛나는거리상점가(독산동 맛나는거리),LL,다이나믹,70,46,93,49
33096,20203,R,전통시장,3130231,독산동 우시장,HH,정체,147,77,93,49
33097,20203,R,전통시장,3130230,가리봉시장,HL,상권축소,121,44,93,49
33098,20203,R,전통시장,3130229,남구로시장,HH,정체,110,50,93,49
33099,20203,R,전통시장,3130228,구로시장,HH,정체,136,51,93,49
33100,20203,R,전통시장,3130227,고척골목시장상점가(그라운드 고척),HH,정체,97,53,93,49
33101,20203,R,전통시장,3130226,고척프라자,HL,상권축소,104,42,93,49
33102,20203,R,전통시장,3130225,개봉중앙시장,HH,정체,110,51,93,49
33103,20203,R,전통시장,3130224,개봉프라자(고척근린시장),HL,상권축소,171,48,93,49
33104,20203,R,전통시장,3130223,고척근린시장,HH,정체,119,51,93,49
33105,20203,R,전통시장,3130222,오류시장,HH,정체,111,51,93,49
33106,20203,R,전통시장,3130221,"남부골목시장(남부화곡시장, 남부시장)",HL,상권축소,103,47,93,49
33107,20203,R,전통시장,3130220,등마루시장,HL,상권축소,97,48,93,49
33108,20203,R,전통시장,3130219,까치산시장,HH,정체,97,52,93,49
33109,20203,R,전통시장,3130218,신월중앙시장,HL,상권축소,94,41,93,49
33110,20203,R,전통시장,3130217,화곡본동시장,HH,정체,107,49,93,49
33111,20203,R,전통시장,3130216,화곡중앙시장,HH,정체,122,52,93,49
33112,20203,R,전통시장,3130215,대원종합시장,HL,상권축소,125,47,93,49
33113,20203,R,전통시장,3130214,송화벽화시장(송화골목시장),HH,정체,96,54,93,49
33114,20203,R,전통시장,3130213,방신전통시장,HL,상권축소,128,48,93,49
33115,20203,R,전통시장,3130212,공항시장,HH,정체,137,63,93,49
33116,20203,R,전통시장,3130211,신정2동 골목시장(오목교중앙시장),HH,정체,131,53,93,49
33117,20203,R,전통시장,3130210,목2동시장,HH,정체,120,49,93,49
33118,20203,R,전통시장,3130209,목사랑시장(목4동시장),LL,다이나믹,82,44,93,49
33119,20203,R,전통시장,3130208,목동깨비시장(목3동시장),HL,상권축소,106,47,93,49
33120,20203,R,전통시장,3130207,신정1동 골목시장(신정제일시장),HH,정체,114,49,93,49
33121,20203,R,전통시장,3130206,신정3동 골목시장,HL,상권축소,109,45,93,49
33122,20203,R,전통시장,3130205,신곡종합시장(신월6동 골목시장),HH,정체,125,51,93,49
33123,20203,R,전통시장,3130204,경창시장,HL,상권축소,98,46,93,49
33124,20203,R,전통시장,3130203,서서울 골목형상점가,HL,상권축소,101,41,93,49
33125,20203,R,전통시장,3130202,신영시장,HL,상권축소,101,46,93,49
33126,20203,R,전통시장,3130201,월정로시장,HL,상권축소,113,45,93,49
33127,20203,R,전통시장,3130200,"신월7동 골목시장(약수시장, 우성상가)",HL,상권축소,103,45,93,49
33128,20203,R,전통시장,3130199,신월3동 골목시장,HL,상권축소,122,41,93,49
33129,20203,R,전통시장,3130198,아현시장,HH,정체,108,52,93,49
33130,20203,R,전통시장,3130197,마포시장,HH,정체,145,55,93,49
33131,20203,R,전통시장,3130196,공덕시장,HH,정체,146,50,93,49
33132,20203,R,전통시장,3130195,도화동 상점가,HH,정체,96,52,93,49
33133,20203,R,전통시장,3130194,용강동 상점가,HH,정체,106,54,93,49
33134,20203,R,전통시장,3130193,신수시장,HL,상권축소,115,36,93,49
33135,20203,R,전통시장,3130192,동진시장,HL,상권축소,122,33,93,49
33136,20203,R,전통시장,3130191,홍대 걷고싶은 거리,LL,다이나믹,65,48,93,49
33137,20203,R,전통시장,3130190,홍대소상공인상점가,LL,다이나믹,59,45,93,49
33138,20203,R,전통시장,3130189,서교시장,LL,다이나믹,78,33,93,49
33139,20203,R,전통시장,3130188,합정시장,LH,상권확장,77,54,93,49
33140,20203,R,전통시장,3130187,영진시장,LH,상권확장,70,50,93,49
33141,20203,R,전통시장,3130186,망원시장,LL,다이나믹,89,47,93,49
33142,20203,R,전통시장,3130185,망원월드컵시장,HH,정체,105,52,93,49
33143,20203,R,전통시장,3130184,마포농수산물시장,HH,정체,143,63,93,49
33144,20203,R,전통시장,3130183,상암동상점가,LL,다이나믹,57,47,93,49
33145,20203,R,전통시장,3130182,영천시장,HH,정체,120,51,93,49
33146,20203,R,전통시장,3130181,아현가구거리상점가,HH,정체,151,83,93,49
33147,20203,R,전통시장,3130180,포방터시장,HH,정체,112,49,93,49
33148,20203,R,전통시장,3130179,"이화여대 3,5,7길 상점가",LL,다이나믹,85,48,93,49
33149,20203,R,전통시장,3130178,이대 앞 스타트업 상점가,LL,다이나믹,80,43,93,49
33150,20203,R,전통시장,3130177,인왕시장(홍제골목형상점가),HH,정체,140,61,93,49
33151,20203,R,전통시장,3130176,유진상가,HH,정체,183,189,93,49
33152,20203,R,전통시장,3130175,신촌 상인회(신촌상점가),LH,상권확장,76,51,93,49
33153,20203,R,전통시장,3130174,연희사러가,HH,정체,177,82,93,49
33154,20203,R,전통시장,3130173,백련시장,HL,상권축소,132,45,93,49
33155,20203,R,전통시장,3130172,모래내시장(서중시장),HH,정체,139,76,93,49
33156,20203,R,전통시장,3130171,불광먹자골목 골목형상점가,HH,정체,113,57,93,49
33157,20203,R,전통시장,3130170,제일시장,LL,다이나믹,87,45,93,49
33158,20203,R,전통시장,3130169,대조시장,HH,정체,104,51,93,49
33159,20203,R,전통시장,3130168,연서시장,HH,정체,122,55,93,49
33160,20203,R,전통시장,3130167,연신내상점가(연빛거리),LL,다이나믹,72,46,93,49
33161,20203,R,전통시장,3130166,응암시장(신응암시장),HH,정체,105,54,93,49
33162,20203,R,전통시장,3130165,"대림골목시장(대림시장, 양지시장)",HH,정체,96,49,93,49
33163,20203,R,전통시장,3130164,역촌중앙시장,HH,정체,200,50,93,49
33164,20203,R,전통시장,3130163,응암오거리상점가,LL,다이나믹,84,47,93,49
33165,20203,R,전통시장,3130162,증산골목시장,HH,정체,119,50,93,49
33166,20203,R,전통시장,3130161,증산종합시장,HH,정체,108,49,93,49
33167,20203,R,전통시장,3130160,수일시장,HH,정체,175,56,93,49
33168,20203,R,전통시장,3130159,공릉동 도깨비시장,HH,정체,104,53,93,49
33169,20203,R,전통시장,3130158,상계역전종합상가,HL,상권축소,330,45,93,49
33170,20203,R,전통시장,3130157,상계중앙시장,HL,상권축소,111,40,93,49
33171,20203,R,전통시장,3130156,시영2단지 무지개종합상가(중계 무지개2단지아파트상가),HL,상권축소,110,46,93,49
33172,20203,R,전통시장,3130155,시영B상가(중계 그린아파트 B 상가),LH,상권확장,84,50,93,49
33173,20203,R,전통시장,3130154,상계주공1단지(가)상가,LL,다이나믹,90,43,93,49
33174,20203,R,전통시장,3130153,창동역상점가,HH,정체,98,49,93,49
33175,20203,R,전통시장,3130152,오!도봉거리 상점가,HH,정체,98,52,93,49
33176,20203,R,전통시장,3130151,신도봉시장,HL,상권축소,97,42,93,49
33177,20203,R,전통시장,3130150,창동골목시장,HL,상권축소,117,45,93,49
33178,20203,R,전통시장,3130149,창동신창시장,HL,상권축소,115,48,93,49
33179,20203,R,전통시장,3130148,방학동도깨비시장,HL,상권축소,98,45,93,49
33180,20203,R,전통시장,3130147,쌍문역동측상점가,LH,상권확장,79,49,93,49
33181,20203,R,전통시장,3130146,쌍문시장(쌍문역골목시장),HL,상권축소,112,48,93,49
33182,20203,R,전통시장,3130145,쌍문역둘리상점가,LH,상권확장,70,49,93,49
33183,20203,R,전통시장,3130144,백운시장,HL,상권축소,126,43,93,49
33184,20203,R,전통시장,3130143,방천골목시장,LH,상권확장,81,50,93,49
33185,20203,R,전통시장,3130142,강북북부시장,LH,상권확장,83,52,93,49
33186,20203,R,전통시장,3130141,강북북부골목시장,HL,상권축소,109,43,93,49
33187,20203,R,전통시장,3130140,숭인시장,HH,정체,117,61,93,49
33188,20203,R,전통시장,3130139,강북종합전통시장(강북종합골목시장),LL,다이나믹,83,41,93,49
33189,20203,R,전통시장,3130138,수유프라자,HH,정체,141,50,93,49
33190,20203,R,전통시장,3130137,"수유전통시장(수유시장, 수유골목시장)",HH,정체,133,55,93,49
33191,20203,R,전통시장,3130136,수유재래시장,HL,상권축소,115,38,93,49
33192,20203,R,전통시장,3130135,수유중앙골목시장(수유중앙시장),LL,다이나믹,89,41,93,49
33193,20203,R,전통시장,3130134,"솔샘시장(미아6,7동골목시장)",HH,정체,101,54,93,49
33194,20203,R,전통시장,3130133,우이골목시장(우이시장),LL,다이나믹,88,48,93,49
33195,20203,R,전통시장,3130132,삼양골목시장(삼양시장),HL,상권축소,106,48,93,49
33196,20203,R,전통시장,3130131,동북프라자,HH,정체,129,50,93,49
33197,20203,R,전통시장,3130130,수유북부골목시장,HL,상권축소,143,36,93,49
33198,20203,R,전통시장,3130129,장미원골목시장,HH,정체,120,51,93,49
33199,20203,R,전통시장,3130128,돌곶이시장(석관황금시장),HL,상권축소,110,40,93,49
33200,20203,R,전통시장,3130127,석관시장,HL,상권축소,119,46,93,49
33201,20203,R,전통시장,3130126,새석관시장,HL,상권축소,123,40,93,49
33202,20203,R,전통시장,3130125,장위전통시장,HH,정체,121,65,93,49
